source_url	name	url	date	latitude	longitude
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Washington,_D.C.	Supreme Court Building	http://en.wikipedia.org/wiki/United_States_Supreme_Court_Building	May 4, 1987	38.890833	-77.004444
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Washington,_D.C.	Mary Church Terrell House	http://en.wikipedia.org/wiki/Mary_Church_Terrell_House	May 15, 1975	38.915556	-77.016667
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Washington,_D.C.	Tudor Place	http://en.wikipedia.org/wiki/Tudor_Place	December 19, 1960	38.910808	-77.063339
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Washington,_D.C.	Twelfth Street YMCA Building	http://en.wikipedia.org/wiki/Twelfth_Street_YMCA_Building	October 12, 1994	38.914722	-77.040278
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Washington,_D.C.	Oscar W. Underwood House	http://en.wikipedia.org/wiki/Oscar_W._Underwood_House	December 8, 1976	38.898056	-77.045278
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Washington,_D.C.	United Mine Workers of America Building	http://en.wikipedia.org/wiki/United_Mine_Workers_of_America_Building	April 5, 2005	38.902222	-77.036944
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Washington,_D.C.	United States Capitol	http://en.wikipedia.org/wiki/United_States_Capitol	December 19, 1960	38.889722	-77.008889
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Washington,_D.C.	United States Department of the Treasury	http://en.wikipedia.org/wiki/Treasury_Building_(Washington,_D.C.)	November 11, 1971	38.8975	-77.0343
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Washington,_D.C.	United States Marine Corps Barrack and Commandant's House	http://en.wikipedia.org/wiki/Marine_Barracks,_Washington,_D.C.	May 11, 1976	38.88039	-76.99386
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Washington,_D.C.	United States Soldier's Home	http://en.wikipedia.org/wiki/Armed_Forces_Retirement_Home	November 7, 1973	38.941667	-77.011667
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Washington,_D.C.	Volta Bureau	http://en.wikipedia.org/wiki/Volta_Laboratory_and_Bureau	November 28, 1972	38.909444	-77.069167
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Washington,_D.C.	Washington Aqueduct	http://en.wikipedia.org/wiki/Washington_Aqueduct	November 7, 1973	38.9375	-77.114167
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Washington,_D.C.	Washington Navy Yard	http://en.wikipedia.org/wiki/Washington_Navy_Yard	May 11, 1976	38.873333	-76.996944
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Washington,_D.C.	White House	http://en.wikipedia.org/wiki/White_House	December 19, 1960	38.89767	-77.03655
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Washington,_D.C.	David White House	http://en.wikipedia.org/wiki/David_White_House	January 7, 1976	38.925556	-77.034444
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Washington,_D.C.	Woodrow Wilson House	http://en.wikipedia.org/wiki/Woodrow_Wilson_House_(Washington,_D.C.)	July 19, 1964	38.9141	-77.05141
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Washington,_D.C.	Carter G. Woodson House	http://en.wikipedia.org/wiki/Carter_G._Woodson_Home_National_Historic_Site	May 11, 1976	38.91	-77.024167
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Washington,_D.C.	Robert Simpson Woodward House	http://en.wikipedia.org/wiki/Robert_Simpson_Woodward_House	January 7, 1976	38.908889	-77.036389
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Wyoming	Expedition Island	http://en.wikipedia.org/wiki/Expedition_Island	October 18, 1968	41.523	-109.471
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Wyoming	Fort D.A. Russell	http://en.wikipedia.org/wiki/Fort_D.A._Russell_(Wyoming)	May 15, 1975	41.166389	-104.862778
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Wyoming	Fort Phil Kearny and Associated Sites	http://en.wikipedia.org/wiki/Fort_Phil_Kearny	December 19, 1960	44.532222	-106.826389
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Wyoming	Fort Yellowstone	http://en.wikipedia.org/wiki/Fort_Yellowstone	July 31, 2003	44.975	-110.698056
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Wyoming	Heart Mountain Relocation Center	http://en.wikipedia.org/wiki/Heart_Mountain_War_Relocation_Center	September 20, 2006	44.671667	-108.946389
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Wyoming	Horner Site	http://en.wikipedia.org/wiki/Horner_Site	January 20, 1961	44.555833	-108.994167
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Wyoming	Independence Rock	http://en.wikipedia.org/wiki/Independence_Rock_(Wyoming)	January 20, 1961	42.493611	-107.129444
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Wyoming	Jackson Lake Lodge	http://en.wikipedia.org/wiki/Jackson_Lake_Lodge	July 31, 2003	43.8775	-110.576667
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Wyoming	Lake Guernsey State Park	http://en.wikipedia.org/wiki/Guernsey_State_Park	September 25, 1997	42.303889	-104.769444
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Wyoming	Medicine Mountain	http://en.wikipedia.org/wiki/Medicine_Wheel_National_Historic_Landmark	August 29, 1970	44.82555555555556	-107.92083333333333
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Wyoming	Murie Ranch Historic District	http://en.wikipedia.org/wiki/Murie_Ranch_Historic_District	February 17, 2006	43.650556	-110.726944
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Wyoming	Norris, Madison, and Fishing Bridge Museums	http://en.wikipedia.org/wiki/Norris,_Madison,_and_Fishing_Bridge_Museums	May 28, 1987	44.72424	-110.70578
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Wyoming	Obsidian Cliff	http://en.wikipedia.org/wiki/Obsidian_Cliff	June 19, 1996	44.8189	-110.7278
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Wyoming	Old Faithful Inn	http://en.wikipedia.org/wiki/Old_Faithful_Inn	May 28, 1987	44.45784	-110.83031
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Wyoming	Oregon Trail Ruts	http://en.wikipedia.org/wiki/Oregon_Trail_Ruts_(Guernsey,_Wyoming)	May 23, 1966	42.256111	-104.749444
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Wyoming	J. C. Penney Historic District	http://en.wikipedia.org/wiki/J._C._Penney_Historic_District	June 2, 1978	41.794722	-110.535833
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Wyoming	Sheridan Inn	http://en.wikipedia.org/wiki/Sheridan_Inn	January 29, 1964	44.80683	-106.95333
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Wyoming	South Pass	http://en.wikipedia.org/wiki/South_Pass_(Wyoming)	January 20, 1961	42.37	-108.913611
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Wyoming	Tom Sun Ranch	http://en.wikipedia.org/wiki/Tom_Sun_Ranch	December 19, 1960	42.443333	-107.218333
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Wyoming	Swan Land and Cattle Company Headquarters	http://en.wikipedia.org/wiki/Swan_Land_and_Cattle_Company_Headquarters	July 19, 1964	41.754828	-104.819328
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Wyoming	Union Pacific Railroad Depot	http://en.wikipedia.org/wiki/Wyoming_Transportation_Museum	February 15, 2006	41.131667	-104.814167
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Wyoming	Upper Green River Rendezvous Site	http://en.wikipedia.org/wiki/Upper_Green_River_Rendezvous_Site	November 5, 1961	42.872505	-110.038819
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Wyoming	Wapiti Ranger Station	http://en.wikipedia.org/wiki/Wapiti_Ranger_Station	May 23, 1963	44.46388	-109.61613
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Wyoming	Wyoming State Capitol	http://en.wikipedia.org/wiki/Wyoming_State_Capitol	May 4, 1987	41.13983	-104.81992
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Alabama	USS Alabama (battleship)	http://en.wikipedia.org/wiki/USS_Alabama_(BB-60)	January 14, 1986	30.6801903657	-88.015810359
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Alabama	Apalachicola Fort Site	http://en.wikipedia.org/wiki/Apalachicola_Fort_Site	July 19, 1964	32.17134	-85.13023
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Alabama	Barton Hall	http://en.wikipedia.org/wiki/Barton_Hall_(Alabama)	November 7, 1973	34.7507218719	-88.0033412413
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Alabama	Bethel Baptist Church, Parsonage, and Guard House	http://en.wikipedia.org/wiki/Bethel_Baptist_Church_(Birmingham,_Alabama)	April 5, 2005	33.551806	-86.802028
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Alabama	Bottle Creek Site	http://en.wikipedia.org/wiki/Bottle_Creek_Indian_Mounds	April 19, 1994	30.995555555555555	-87.9376388888889
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Alabama	Brown Chapel A.M.E. Church	http://en.wikipedia.org/wiki/Brown_Chapel_A.M.E._Church_(Selma,_Alabama)	December 12, 1997	32.411869	-87.016053
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Alabama	City Hall	http://en.wikipedia.org/wiki/Old_City_Hall_(Mobile,_Alabama)	November 7, 1973	30.689979	-88.040106
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Alabama	Henry D. Clayton House	http://en.wikipedia.org/wiki/Henry_D._Clayton_House	December 8, 1976	31.86561111111111	-85.45236111111112
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Alabama	J.L.M. Curry Home	http://en.wikipedia.org/wiki/J.L.M._Curry_Home	December 21, 1965	33.45583333333334	-86.04444444444444
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Alabama	Dexter Avenue Baptist Church	http://en.wikipedia.org/wiki/Dexter_Avenue_Baptist_Church	May 30, 1974	32.377473	-86.303146
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Alabama	USS Drum (submarine)	http://en.wikipedia.org/wiki/USS_Drum_(SS-228)	January 14, 1986	30.678830496	-88.0166312697
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Alabama	Episcopal Church of the Nativity	http://en.wikipedia.org/wiki/Episcopal_Church_of_the_Nativity_(Huntsville,_Alabama)	June 21, 1990	34.730189	-86.584050
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Alabama	First Confederate Capitol	http://en.wikipedia.org/wiki/Alabama_State_Capitol	December 19, 1960	32.3757427702	-86.3009395655
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Alabama	Fort Mitchell Site	http://en.wikipedia.org/wiki/Fort_Mitchell_Historic_Site	June 21, 1990	32.35194444444445	-85.02166666666666
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Alabama	Fort Morgan	http://en.wikipedia.org/wiki/Fort_Morgan_(Alabama)	December 19, 1960	30.228055555555553	-88.02305555555556
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Alabama	Fort Toulouse Site	http://en.wikipedia.org/wiki/Fort_Toulouse	October 9, 1960	32.506619	-86.251569
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Alabama	Foster Auditorium	http://en.wikipedia.org/wiki/Foster_Auditorium	April 5, 2005	33.20777777777778	-87.54388888888889
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Alabama	Gaineswood	http://en.wikipedia.org/wiki/Gaineswood	November 7, 1973	32.508726	-87.835239
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Alabama	Government Street Presbyterian Church	http://en.wikipedia.org/wiki/Government_Street_Presbyterian_Church	October 5, 1992	30.689153	-88.044151
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Alabama	Ivy Green	http://en.wikipedia.org/wiki/Ivy_Green	March 31, 1992	34.739444444444445	-87.70666666666666
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Alabama	Kenworthy Hall	http://en.wikipedia.org/wiki/Kenworthy_Hall	August 18, 2004	32.63513888888889	-87.35222222222221
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Alabama	Montgomery (snagboat)	http://en.wikipedia.org/wiki/Montgomery_(snagboat)	June 30, 1989	33.2237533163	-88.2598952079
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Alabama	Montgomery Union Station and Trainshed	http://en.wikipedia.org/wiki/Union_Station_(Montgomery)	December 8, 1976	32.3787040756	-86.3145239423
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Alabama	Moundville Site	http://en.wikipedia.org/wiki/Moundville_Archaeological_Site	July 19, 1964	32.1	-85.1
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Alabama	Neutral Buoyancy Space Simulator	http://en.wikipedia.org/wiki/Neutral_Buoyancy_Space_Simulator	October 3, 1985	34.6520052656	-86.6780757598
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Alabama	Edmund Pettus Bridge	http://en.wikipedia.org/wiki/Edmund_Pettus_Bridge	February 27, 2013	32.405556	-87.018611
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Alabama	Propulsion and Structural Test Facility	http://en.wikipedia.org/wiki/Propulsion_and_Structural_Test_Facility	October 3, 1985	34.6236358752	-86.6585492915
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Alabama	Redstone Test Stand	http://en.wikipedia.org/wiki/Redstone_Test_Stand	October 3, 1985	34.6308724778	-86.6665929487
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Alabama	St. Andrew's Church	http://en.wikipedia.org/wiki/St._Andrew%27s_Episcopal_Church_(Prairieville,_Alabama)	November 7, 1973	32.5091217123	-87.7014001875
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Alabama	Saturn V Dynamic Test Stand	http://en.wikipedia.org/wiki/Saturn_V_Dynamic_Test_Stand	October 3, 1985	34.6290538786	-86.6611454074
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Alabama	Saturn V Launch Vehicle	http://en.wikipedia.org/wiki/SA-500D	February 10, 1987	34.7082158612	-86.6557997129
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Alabama	Sixteenth Street Baptist Church	http://en.wikipedia.org/wiki/16th_Street_Baptist_Church	February 20, 2006	33.51658333333334	-86.81480555555555
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Alabama	Sloss Blast Furnaces	http://en.wikipedia.org/wiki/Sloss_Furnaces	May 29, 1981	33.520655	-86.791306
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Alabama	Swayne Hall, Talladega College	http://en.wikipedia.org/wiki/Swayne_Hall,_Talladega_College	December 2, 1974	33.4276868044	-86.1175615289
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Alabama	Tuskegee Institute	http://en.wikipedia.org/wiki/Tuskegee_University	June 23, 1965	32.430277777777775	-85.70777777777778
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Alabama	Wilson Dam	http://en.wikipedia.org/wiki/Wilson_Dam_(Alabama)	November 13, 1966	34.80083333333333	-87.62583333333333
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_Alabama	Yuchi Town Site	http://en.wikipedia.org/wiki/Yuchi_Town_Site	June 19, 1996	32.3	-84.98333333333333
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_West_Virginia	Andrews Methodist Episcopal Church	http://en.wikipedia.org/wiki/International_Mother%27s_Day_Shrine	October 5, 1992	39.3388548502	-80.0185436005
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_West_Virginia	Baltimore and Ohio Railroad Martinsburg Shops	http://en.wikipedia.org/wiki/Baltimore_and_Ohio_Railroad_Martinsburg_Shops	July 31, 2003	39.460833	-77.959444
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_West_Virginia	Campbell Mansion	http://en.wikipedia.org/wiki/Alexander_Campbell_Mansion	April 19, 1994	40.2057321567	-80.5476076794
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_West_Virginia	Clover Site	http://en.wikipedia.org/wiki/Clover_Site	April 27, 1992		
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_West_Virginia	Davis and Elkins Historic District	http://en.wikipedia.org/wiki/Davis_and_Elkins_Historic_District	June 7, 1998	38.9289808836	-79.8492664145
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_West_Virginia	Elkins Coal and Coke Company Historic District	http://en.wikipedia.org/wiki/Elkins_Coal_and_Coke_Company_Historic_District	May 4, 1983	39.544999999999995	79.97638888888889
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_West_Virginia	Grave Creek Mound	http://en.wikipedia.org/wiki/Grave_Creek_Mound	July 19, 1964	39.91676	-80.744978
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_West_Virginia	The Greenbrier	http://en.wikipedia.org/wiki/The_Greenbrier	June 21, 1990	37.7854	-80.3083
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_West_Virginia	Matewan Historic District	http://en.wikipedia.org/wiki/Matewan_Historic_District	February 18, 1997	37.623056	-82.166389
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_West_Virginia	Old Main, Bethany College	http://en.wikipedia.org/wiki/Old_Main_(Bethany_College)	June 21, 1990	40.2038891197	-80.5603100305
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_West_Virginia	Reber Radio Telescope	http://en.wikipedia.org/wiki/Reber_Radio_Telescope	December 20, 1989	38.428307822	-79.8179043296
http://en.wikipedia.org/wiki/List_of_National_Historic_Landmarks_in_West_Virginia	Traveller's Rest	http://en.wikipedia.org/wiki/Traveller%27s_Rest_(Kearneysville,_West_Virginia)	November 28, 1972	39.388056	-77.900833
